id,x,y,z,traffic_light_id,tags,node_type
103237892,-75.016572,39.998424,0,0,,2
103237915,-75.015025,39.999325,0,0,,2
103237916,-75.0146824,39.9995357,0,0,,2
103237934,-75.013254,40.000357,0,0,,2
103237947,-75.012043,40.0010927,0,0,,2
103239383,-75.0063763,39.9709939,0,0,,2
103239405,-75.005389,39.970188,0,0,,3
103243180,-74.9884855,39.9567343,0,0,,2
103243207,-74.9883869,39.9551065,0,0,,2
103243224,-74.987602,39.955727,0,0,,3
103243598,-75.011075,39.976076,0,0,,3
103243606,-75.011221,39.977297,0,0,,3
103243617,-75.011619,39.977801,0,0,,2
103244385,-74.98726,39.99965,0,0,,3
103244403,-74.986505,40.000159,0,0,,2
103245116,-74.990239,39.953741,0,0,,2
103245136,-74.989681,39.954236,0,0,,2
103247879,-74.9875173,39.9543524,0,0,,3
103249562,-74.994468,39.985185,0,0,,2
103250701,-74.9870791,39.9568799,0,0,,2
103250714,-74.987017,39.956078,0,0,,2
103250728,-74.987524,39.956074,0,0,,3
103255132,-74.986611,40.000668,0,0,,3
103257436,-75.0311475,39.995236,0,0,,3
103257463,-75.030654,39.995288,0,0,,2
103260588,-74.992103,40.005254,0,0,,2
103262873,-74.987425,39.955218,0,0,,3
103263017,-75.0013516,39.9930446,0,0,,2
103263034,-75.0000001,39.9933197,0,0,,3
103264573,-74.9981278,39.9646671,0,0,,2
103264587,-74.998205,39.964152,0,0,,3
103264589,-74.997208,39.96358,0,0,,3
103264605,-74.9968889,39.9628434,0,0,,2
103264606,-74.9971829,39.9627676,0,0,,2
103266311,-74.9862765,39.9489308,0,0,,2
103266312,-74.9860403,39.9489202,0,0,,2
103266313,-74.9854201,39.9488922,0,0,,2
103267118,-75.007253,39.97058,0,0,,2
103267132,-75.007193,39.971531,0,0,,3
103267157,-75.0307607,39.9949298,0,0,,3
103271593,-74.992672,39.99665,0,0,,3
103271612,-74.991986,39.996515,0,0,,3
103271628,-74.991953,39.99679,0,0,,3
103271629,-74.992216,39.997087,0,0,,2
103272133,-75.010577,39.971415,0,0,,2
103272135,-75.010487,39.971443,0,0,,2
103272797,-75.005731,39.951556,0,0,,2
103272801,-75.006968,39.95152,0,0,,2
103273381,-74.9919001,39.9973646,0,0,,3
103273390,-74.992539,39.997461,0,0,,3
103274817,-74.992678,39.942942,0,0,,2
103274838,-74.991149,39.942289,0,0,,3
103275275,-75.0155786,39.9834641,0,0,,3
103275763,-74.9904,39.945231,0,0,,2
103275773,-74.989665,39.944962,0,0,,2
103277728,-75.012348,39.976738,0,0,,3
103277744,-75.01298,39.97658,0,0,,2
103279107,-75.0008927,39.9421438,0,0,,2
103279114,-75.0006567,39.9422487,0,0,,3
103279133,-74.999368,39.941659,0,0,,3
103279299,-75.000987,39.992673,0,0,,2
103279323,-75.000871,39.992736,0,0,,3
103281042,-74.995504,39.973905,0,0,,2
103281075,-74.993258,39.975279,0,0,,2
103281100,-74.991291,39.976464,0,0,,2
103281116,-74.98972,39.975878,0,0,,2
103281132,-74.988043,39.97522,0,0,,2
103282225,-75.001854,39.955363,0,0,,2
103282237,-75.0006708,39.9554843,0,0,,2
103282251,-74.9996999,39.9555839,0,0,,2
103282255,-74.9994373,39.9556108,0,0,,2
103282259,-74.9990234,39.9556532,0,0,,2
103282290,-74.9973252,39.9558274,0,0,,2
103282306,-74.9961173,39.9559512,0,0,,2
103282317,-74.9950156,39.9560642,0,0,,2
103282322,-74.9946285,39.9561039,0,0,,2
103282330,-74.9940623,39.956162,0,0,,2
103282333,-74.9930055,39.9562768,0,0,,2
103282337,-74.9919343,39.9563802,0,0,,2
103282344,-74.9908769,39.9564886,0,0,,2
103282346,-74.9906169,39.9565153,0,0,,2
103282348,-74.9898124,39.9565978,0,0,,2
103282351,-74.9893974,39.9566403,0,0,,2
103285524,-74.993729,39.95429,0,0,,2
103285540,-74.993515,39.9532451,0,0,,2
103285725,-75.00438,40.014237,0,0,,2
103285734,-75.004133,40.013994,0,0,,2
103286894,-75.007255,39.985501,0,0,,2
103286958,-75.00526,39.981771,0,0,,2
103286989,-75.00264,39.980212,0,0,,2
103287000,-75.000374,39.978581,0,0,,2
103287008,-74.999749,39.977996,0,0,,2
103287012,-74.999414,39.97768,0,0,,2
103287029,-74.998099,39.976419,0,0,,2
103287441,-74.9943685,39.9503597,0,0,,2
103287470,-74.991279,39.948501,0,0,,2
103287482,-74.990562,39.948024,0,0,,2
103287484,-74.990446,39.947947,0,0,,2
103287491,-74.989939,39.947596,0,0,,2
103287493,-74.989676,39.947429,0,0,,2
103287504,-74.989277,39.947159,0,0,,2
103287515,-74.988882,39.946897,0,0,,2
103287519,-74.988597,39.946713,0,0,,2
103287527,-74.988291,39.946515,0,0,,2
103287609,-74.9995825,39.9534692,0,0,,2
103287630,-74.9977303,39.9522313,0,0,,2
103287667,-74.9944587,39.950279,0,0,,2
103287808,-75.007522,40.014234,0,0,,2
103287810,-75.007223,40.01394,0,0,,2
103287834,-75.006377,40.013062,0,0,,2
103289773,-75.010546,39.949619,0,0,,2
103289801,-75.010808,39.948758,0,0,,2
103289842,-75.011435,39.947627,0,0,,2
103289868,-75.012112,39.946704,0,0,,2
103290112,-75.0277302,40.0069865,0,0,,2
103290124,-75.0271687,40.0064119,0,0,,2
103290163,-75.0259281,40.005143,0,0,,2
103290937,-75.0045996,39.948824,0,0,,2
103290952,-75.002804,39.947754,0,0,,2
103290984,-74.999082,39.945565,0,0,,2
103291041,-74.993415,39.942208,0,0,,2
103292247,-75.013177,39.952159,0,0,,2
103292308,-75.009373,39.950966,0,0,,2
103293082,-74.991377,40.028847,0,0,,2
103293194,-74.984866,40.025706,0,0,,2
103293283,-74.9721531,40.0076657,0,0,,2
103295821,-75.011527,40.003787,0,0,,2
103295823,-75.0110201,40.0044993,0,0,,2
103295829,-75.0104665,40.0053268,0,0,,2
103295842,-75.0098681,40.0062224,0,0,,2
103295871,-75.0091824,40.0072912,0,0,,2
103295881,-75.008526,40.008363,0,0,,2
103296644,-75.001232,40.00553,0,0,,2
103296648,-75.0003913,40.0071415,0,0,,2
103296650,-74.9999793,40.0077574,0,0,,2
103296657,-74.998764,40.009306,0,0,,2
103298247,-75.001304,39.989632,0,0,,2
103298254,-75.000896,39.989839,0,0,,2
103298266,-74.999994,39.990375,0,0,,2
103298276,-74.999168,39.990871,0,0,,2
103298294,-74.998319,39.991357,0,0,,2
103298299,-74.997354,39.991695,0,0,,2
103298335,-74.99254,39.993258,0,0,,2
103298343,-74.990731,39.9940165,0,0,,2
103300876,-75.005066,40.011917,0,0,,2
103300894,-75.004146,40.012449,0,0,,2
103300910,-75.003158,40.01303,0,0,,2
103300934,-75.002177,40.013602,0,0,,2
103300958,-75.001323,40.014102,0,0,,2
103300980,-75.000625,40.014521,0,0,,2
103300992,-74.99985,40.014976,0,0,,2
103301015,-74.998437,40.015796,0,0,,2
103301056,-74.99639,40.016999,0,0,,2
103301072,-74.994746,40.017949,0,0,,2
103301082,-75.019529,39.998027,0,0,,2
103301099,-75.017081,39.998942,0,0,,2
103302230,-74.9848051,39.982322,0,0,,2
103302252,-74.985769,39.982833,0,0,,2
103302278,-74.986765,39.983378,0,0,,2
103302308,-74.988471,39.984072,0,0,,2
103304877,-75.0210636,39.9941178,0,0,,2
103304911,-75.02338,39.993157,0,0,,2
103305064,-74.991498,40.004804,0,0,,2
103305076,-74.990609,40.003975,0,0,,2
103305090,-74.989591,40.003024,0,0,,2
103305101,-74.988592,40.002092,0,0,,2
103305120,-74.987189,40.000767,0,0,,2
103311232,-74.978965,39.957744,0,0,,2
103313928,-75.000742,39.982199,0,0,,2
103313947,-75.0013481,39.9814898,0,0,,2
103313957,-75.002168,39.98068,0,0,,2
103313970,-75.003124,39.979734,0,0,,2
103314000,-75.0046685,39.9791654,0,0,,2
103314944,-74.988598,39.948375,0,0,,2
103314954,-74.987566,39.949276,0,0,,2
103314956,-74.9868999,39.9499849,0,0,,3
103314960,-74.991254,39.94647,0,0,,2
103315697,-75.002254,40.012044,0,0,,2
103315698,-75.002212,40.012071,0,0,,2
103315731,-75.001229,40.012656,0,0,,2
103315755,-75.000392,40.013161,0,0,,2
103315768,-74.999683,40.013571,0,0,,2
103315805,-74.998505,40.014265,0,0,,2
103315810,-75.004054,40.011038,0,0,,2
103315812,-75.003228,40.011545,0,0,,2
103315818,-74.995909,40.015813,0,0,,2
103315820,-74.995445,40.016053,0,0,,2
103315846,-74.994756,40.016458,0,0,,2
103315865,-74.994075,40.016859,0,0,,2
103315876,-74.993317,40.017305,0,0,,2
103316831,-75.0146034,39.9914066,0,0,,2
103316846,-75.0137183,39.9904267,0,0,,2
103316860,-75.012829,39.9894463,0,0,,2
103316870,-75.0119393,39.9884654,0,0,,2
103316892,-75.011011,39.987442,0,0,,2
103319344,-75.025812,40.0032111,0,0,,2
103319369,-75.026345,40.0022753,0,0,,2
103319391,-75.0272168,40.001757,0,0,,2
103319407,-75.0284285,40.0010388,0,0,,2
103319424,-75.0296393,40.0003209,0,0,,2
103319441,-75.0308644,39.9995946,0,0,,2
103319461,-75.0323028,39.9987417,0,0,,2
103319804,-75.0045579,39.9935913,0,0,,2
103319830,-75.0049131,39.9927742,0,0,,2
103322530,-75.0317663,39.9981926,0,0,,2
103322555,-75.0328427,39.9992944,0,0,,2
103322564,-75.0334075,39.9998724,0,0,,2
103322568,-75.0339257,40.0004028,0,0,,2
103323284,-75.0365043,40.0050449,0,0,,2
103323295,-75.035889,40.0044503,0,0,,2
103323301,-75.035312,40.0038927,0,0,,2
103323310,-75.034753,40.0033524,0,0,,2
103323317,-75.0341895,40.0028079,0,0,,2
103323326,-75.0336402,40.002277,0,0,,2
103323333,-75.0331129,40.0017674,0,0,,2
103323341,-75.0325394,40.0012131,0,0,,2
103323350,-75.031999,40.0006917,0,0,,2
103323357,-75.0314194,40.0001306,0,0,,2
103323368,-75.03036,39.99902,0,0,,2
103323791,-75.067592,39.941614,0,0,,2
103323793,-75.06577,39.940713,0,0,,2
103323799,-75.063961,39.939443,0,0,,2
103323803,-75.061894,39.938206,0,0,,2
103323806,-75.060526,39.937359,0,0,,2
103323822,-75.059404,39.93711,0,0,,2
103323824,-75.058551,39.936665,0,0,,2
103323826,-75.057454,39.936094,0,0,,2
103323830,-75.07079,39.943307,0,0,,2
103323832,-75.069628,39.942745,0,0,,2
103323834,-75.06886,39.942301,0,0,,2
103323836,-75.06872,39.942208,0,0,,2
103323919,-75.079706,39.923294,0,0,,2
103323921,-75.078655,39.922944,0,0,,2
103323923,-75.077715,39.922631,0,0,,2
103323925,-75.076828,39.922322,0,0,,2
103323929,-75.076362,39.922331,0,0,,2
103323935,-75.075977,39.922172,0,0,,2
103323940,-75.075637,39.921836,0,0,,2
103323942,-75.075228,39.921717,0,0,,2
103323946,-75.07406,39.921299,0,0,,2
103323948,-75.073078,39.920968,0,0,,2
103323949,-75.072092,39.920636,0,0,,2
103323950,-75.07112,39.920309,0,0,,2
103323951,-75.070133,39.919971,0,0,,2
103323952,-75.069179,39.919645,0,0,,2
103323953,-75.068809,39.919518,0,0,,2
103323965,-75.034881,39.937274,0,0,,2
103323969,-75.037343,39.93499,0,0,,2
103323971,-75.038523,39.933911,0,0,,2
103323973,-75.039215,39.933276,0,0,,2
103324054,-75.079027,39.938775,0,0,,2
103324059,-75.080496,39.937065,0,0,,2
103324061,-75.081854,39.935404,0,0,,2
103324093,-75.04807,39.910815,0,0,,2
103324097,-75.046691,39.910129,0,0,,2
103324103,-75.045743,39.909611,0,0,,2
103324107,-75.044872,39.909376,0,0,,2
103324109,-75.044408,39.909044,0,0,,2
103324141,-75.069762,39.946951,0,0,,2
103324143,-75.070814,39.946117,0,0,,2
103324145,-75.071765,39.945362,0,0,,2
103324146,-75.072402,39.944857,0,0,,2
103324149,-75.073148,39.944222,0,0,,2
103324151,-75.073837,39.94357,0,0,,2
103324152,-75.074603,39.942937,0,0,,2
103324154,-75.074998,39.94261,0,0,,2
103324155,-75.075079,39.94254,0,0,,2
103324156,-75.075515,39.94216,0,0,,2
103324158,-75.076121,39.941631,0,0,,2
103324160,-75.076693,39.941133,0,0,,2
103324162,-75.077556,39.940399,0,0,,2
103324164,-75.0783845,39.9396932,0,0,,2
103324166,-75.0792951,39.9389038,0,0,,2
103324178,-75.00755,39.9376359,0,0,,2
103324180,-75.0082978,39.937762,0,0,,2
103324198,-75.031346,39.900526,0,0,,2
103324200,-75.030458,39.90108,0,0,,2
103324427,-75.07935,39.919736,0,0,,2
103324429,-75.078516,39.921213,0,0,,2
103324430,-75.0769168,39.9240335,0,0,,2
103324692,-75.121404,39.9445094,0,0,,2
103324694,-75.1210941,39.9456573,0,0,,2
103324704,-75.1204133,39.9479435,0,0,,2
103324726,-75.1194515,39.9509693,0,0,,2
103324729,-75.1191164,39.9519806,0,0,,2
103324733,-75.1188363,39.9528255,0,0,,2
103324737,-75.118502,39.9538339,0,0,,2
103324741,-75.1181643,39.9548529,0,0,,2
103324897,-74.988836,39.909876,0,0,,2
103324899,-74.989029,39.909301,0,0,,2
103324901,-74.989156,39.908914,0,0,,2
103324903,-74.989446,39.908037,0,0,,2
103324905,-74.990082,39.906167,0,0,,2
103324911,-74.990361,39.905183,0,0,,2
103324916,-74.989962,39.904166,0,0,,2
103324920,-74.98982,39.903549,0,0,,2
103324927,-74.9904943,39.9018755,0,0,,2
103324935,-74.991777,39.901563,0,0,,2
103324942,-74.992273,39.901409,0,0,,2
103325032,-75.001892,39.890531,0,0,,2
103325245,-74.987788,39.909857,0,0,,3
103325278,-74.9827109,39.9130411,0,0,,3
103325280,-75.05528,39.928033,0,0,,3
103325310,-75.055466,39.928207,0,0,,3
103325327,-75.1144087,39.9457706,0,0,,3
103325338,-75.110993,39.945602,0,0,,3
103325343,-75.069494,39.945503,0,0,,2
103325344,-75.0685463,39.9459465,0,0,,3
103325603,-75.012002,39.912514,0,0,,2
103325605,-75.010941,39.9117943,0,0,,3
103325618,-75.0104225,39.9121019,0,0,,3
103325646,-75.04448,39.984552,0,0,,2
103325699,-75.0740938,39.9349817,0,0,,2
103325704,-75.116958,39.912635,0,0,,2
103325724,-75.115462,39.910451,0,0,,3
103325732,-74.987613,39.914648,0,0,,2
103325749,-74.982286,39.917656,0,0,,2
103325756,-75.026891,39.904864,0,0,,2
103325775,-75.097942,39.903781,0,0,,2
103325777,-75.097721,39.903563,0,0,,2
103325783,-75.0944621,39.9437541,0,0,,2
103325785,-75.0937365,39.9434134,0,0,,2
103325787,-75.0925048,39.9428591,0,0,,2
103325789,-75.091824,39.9425528,0,0,,2
103325790,-75.0946184,39.9397689,0,0,,3
103325794,-75.0937493,39.9398101,0,0,,2
103325814,-75.0929018,39.9401679,0,0,,2
103325824,-75.0922366,39.940098,0,0,,3
103325832,-75.091719,39.939998,0,0,,3
103325839,-75.09387,39.938267,0,0,,3
103325859,-75.0944199,39.939481,0,0,,3
103325950,-75.003619,39.984064,0,0,,2
103325963,-75.003309,39.984663,0,0,,2
103326006,-75.001893,39.98696,0,0,,2
103326024,-75.001686,39.987938,0,0,,2
103326229,-75.11959,39.92661,0,0,,2
103326248,-75.051049,39.938275,0,0,,3
103326704,-75.049134,39.935987,0,0,,2
103326710,-75.051112,39.933073,0,0,,2
103326719,-75.051622,39.932396,0,0,,2
103326730,-75.051662,39.929562,0,0,,2
103326733,-75.052965,39.928349,0,0,,2
103326743,-75.053443,39.927286,0,0,,2
103326748,-75.053171,39.930478,0,0,,2
103326754,-75.051387,39.929379,0,0,,2
103326790,-75.118106,39.9440726,0,0,,2
103326792,-75.1177858,39.9450116,0,0,,2
103326796,-75.1173474,39.9462178,0,0,,2
103326805,-75.030473,39.974426,0,0,,3
103326812,-75.026841,39.975248,0,0,,3
103326832,-75.118006,39.9423903,0,0,,2
103326876,-75.0566047,39.926237,0,0,,2
103326882,-75.056,39.926619,0,0,,2
103326886,-75.0558096,39.9258692,0,0,,2
103326897,-75.055252,39.926034,0,0,,3
103326953,-75.005212,40.006007,0,0,,2
103326976,-75.0052827,40.0064424,0,0,,2
103327004,-75.0960453,39.9048778,0,0,,3
103327006,-75.0960775,39.9045239,0,0,,2
103327012,-75.0960843,39.903801,0,0,,2
103327018,-75.096931,39.90277,0,0,,3
103327243,-75.084345,39.9291656,0,0,,2
103327253,-75.083522,39.929832,0,0,,3
103327275,-75.052386,39.915144,0,0,,2
103327277,-75.051489,39.915633,0,0,,2
103327281,-75.073314,39.915621,0,0,,2
103327289,-75.072886,39.9149309,0,0,,2
103327295,-75.117434,39.912642,0,0,,2
103327317,-75.116448,39.91566,0,0,,3
103327346,-75.0793778,39.9185095,0,0,,2
103327350,-75.0785953,39.9191096,0,0,,2
103327354,-75.078453,39.918592,0,0,,2
103327356,-75.0786465,39.9182682,0,0,,2
103327416,-75.114389,39.942543,0,0,,3
103327430,-75.11309,39.94052,0,0,,3
103327572,-75.039904,39.972707,0,0,,3
103327591,-75.0414687,39.9726295,0,0,,2
103327596,-75.0301941,39.937778,0,0,,2
103327623,-75.030991,39.938202,0,0,,3
103327632,-75.031862,39.938063,0,0,,3
103327646,-75.0303862,39.9369048,0,0,,2
103327659,-75.0737614,39.9341441,0,0,,3
103327669,-75.098747,39.900917,0,0,,3
103327703,-75.0982932,39.9011497,0,0,,3
103327730,-75.109877,39.900255,0,0,,3
103327745,-75.111932,39.900386,0,0,,3
103328456,-75.046473,39.963729,0,0,,2
103328458,-75.046043,39.964017,0,0,,2
103328473,-75.029769,39.958416,0,0,,2
103328478,-75.028886,39.957467,0,0,,2
103328480,-75.029655,39.957073,0,0,,2
103328863,-75.0083366,39.9156751,0,0,,2
103328895,-75.005888,39.913111,0,0,,3
103328951,-75.096174,39.9048613,0,0,,3
103328954,-75.0961493,39.9039953,0,0,,2
103328963,-75.0962546,39.9036365,0,0,,3
103329001,-75.093948,39.900821,0,0,,3
103329035,-75.100953,39.901397,0,0,,3
103329090,-75.040428,39.972308,0,0,,3
103329121,-75.040334,39.971778,0,0,,2
103329127,-75.036759,39.974292,0,0,,3
103329158,-75.031113,39.974879,0,0,,3
103329361,-75.1140642,39.9173334,0,0,,2
103329365,-75.1158564,39.9173743,0,0,,2
103329367,-75.112283,39.9172927,0,0,,2
103329589,-74.982942,40.026815,0,0,,2
103329645,-75.052694,39.983236,0,0,,2
103329649,-75.051859,39.984153,0,0,,2
103329902,-75.1071348,39.9435782,0,0,,3
103329907,-75.1062797,39.9426324,0,0,,3
103330087,-75.025116,39.974237,0,0,,2
103330090,-75.025184,39.973831,0,0,,2
103330110,-75.08259,39.932371,0,0,,3
103330115,-75.083002,39.933884,0,0,,3
103330268,-75.055061,39.927732,0,0,,3
103330294,-75.0554058,39.9274027,0,0,,3
103330350,-75.0504638,39.9051606,0,0,,2
103330352,-75.0497711,39.9046188,0,0,,2
103330379,-75.111226,39.933062,0,0,,3
103330380,-75.111299,39.932892,0,0,,2
103330396,-75.005108,39.921648,0,0,,2
103330406,-75.004099,39.922298,0,0,,2
103330408,-75.111629,39.902962,0,0,,3
103330446,-75.1108166,39.902142,0,0,,2
103330462,-75.11289,39.904865,0,0,,3
103330495,-75.110625,39.90214,0,0,,2
103330501,-75.1137214,39.9051431,0,0,,3
103330537,-75.1122202,39.9010435,0,0,,3
103330583,-75.086381,39.938313,0,0,,2
103330585,-75.086985,39.937811,0,0,,2
103330687,-75.017403,39.983909,0,0,,3
103330954,-75.0705065,39.9483481,0,0,,3
103330959,-75.0500666,39.9036436,0,0,,2
103330963,-75.018305,39.977494,0,0,,2
103330966,-75.019192,39.977769,0,0,,2
103330967,-75.019674,39.977968,0,0,,2
103330993,-75.076917,39.900313,0,0,,2
103330995,-75.077277,39.900809,0,0,,2
103330997,-75.077517,39.901113,0,0,,2
103331035,-75.093401,39.938503,0,0,,3
103331064,-75.0916787,39.9382183,0,0,,3
103331184,-75.027919,39.948362,0,0,,2
103331185,-75.027819,39.948347,0,0,,2
103331232,-75.1065059,39.9433924,0,0,,3
103331376,-75.0297658,39.9396592,0,0,,2
103331394,-75.031429,39.938252,0,0,,3
103331415,-75.06209,39.930883,0,0,,2
103331437,-75.063867,39.929712,0,0,,2
103331439,-75.065013,39.929687,0,0,,2
103331498,-75.1074364,39.906608,0,0,,2
103331556,-75.0486129,39.948016,0,0,,3
103331569,-75.0607,39.902127,0,0,,2
103331581,-75.097842,39.902054,0,0,,3
103331597,-75.1061103,39.9013981,0,0,,3
103331609,-75.1099221,39.9012693,0,0,,3
103332129,-75.023642,39.989113,0,0,,3
103332137,-75.023175,39.988172,0,0,,3
103332141,-75.022892,39.9881,0,0,,2
103332150,-75.0641964,39.934632,0,0,,2
103332154,-75.0651889,39.9334638,0,0,,2
103332269,-75.044176,39.952758,0,0,,2
103332271,-75.0432955,39.9528701,0,0,,2
103332281,-75.0464859,39.9512257,0,0,,2
103332305,-75.030373,39.938394,0,0,,3
103332331,-75.0300056,39.9386238,0,0,,2
103332353,-75.019793,39.978018,0,0,,2
103332391,-75.016929,39.982541,0,0,,3
103332404,-75.015376,39.980748,0,0,,3
103332441,-75.016759,39.980398,0,0,,3
103332454,-75.015941,39.98204,0,0,,3
103332468,-75.016961,39.983244,0,0,,3
103332481,-75.019025,39.97856,0,0,,3
103332484,-75.017758,39.979377,0,0,,3
103332491,-75.0847113,39.9352368,0,0,,3
103332495,-75.0095438,39.9998855,0,0,,2
103332498,-75.082709,39.934957,0,0,,3
103332517,-75.080937,39.93457,0,0,,3
103332521,-75.0087489,40.0008653,0,0,,2
103332535,-75.0083814,40.0013162,0,0,,2
103332536,-75.078028,39.934091,0,0,,2
103332538,-75.077415,39.934082,0,0,,3
103332544,-75.0078956,40.0019733,0,0,,2
103332545,-75.007714,40.00223,0,0,,2
103332546,-75.0145647,39.9797935,0,0,,3
103332565,-75.052108,39.928615,0,0,,2
103332586,-75.012091,39.912432,0,0,,2
103332599,-75.0104495,39.9116062,0,0,,2
103332602,-75.01028,39.911643,0,0,,2
103332651,-75.1120366,39.9419447,0,0,,3
103332669,-75.1129701,39.9426315,0,0,,3
103332706,-75.1159322,39.9398809,0,0,,2
103332708,-75.1159391,39.939196,0,0,,2
103332711,-75.128062,39.939224,0,0,,2
103332730,-75.1293313,39.9418669,0,0,,2
103332731,-75.012209,39.96998,0,0,,2
103332734,-75.015325,39.968432,0,0,,2
103332800,-75.005642,39.985447,0,0,,2
103332850,-75.00328,39.986906,0,0,,2
103332965,-75.049233,39.926714,0,0,,2
103332967,-75.049922,39.925868,0,0,,2
103333106,-75.083014,39.931165,0,0,,3
103333248,-75.0092731,39.9135729,0,0,,3
103333262,-75.010212,39.913,0,0,,3
103333269,-75.070236,39.935015,0,0,,3
103333284,-75.0700123,39.935623,0,0,,2
103333297,-75.0688581,39.9352655,0,0,,3
103333404,-75.028731,39.943988,0,0,,2
103333405,-75.028056,39.943938,0,0,,2
103333406,-75.1302569,39.9433515,0,0,,2
103333415,-75.1301057,39.9431901,0,0,,3
103333419,-75.11509,39.910099,0,0,,3
103333430,-75.1145252,39.911956,0,0,,3
103333440,-75.114605,39.912608,0,0,,2
103333522,-75.1056848,39.9422229,0,0,,3
103333544,-75.105747,39.943119,0,0,,3
103333566,-75.019207,39.997108,0,0,,2
103333580,-75.0418127,39.9168861,0,0,,2
103333590,-75.016345,39.998185,0,0,,2
103333697,-75.027815,39.9487357,0,0,,2
103333786,-75.0737292,39.9360197,0,0,,3
103333824,-75.075658,39.934161,0,0,,2
103333830,-75.094586,39.914555,0,0,,2
103333832,-75.094575,39.914233,0,0,,2
103333839,-75.053648,39.935574,0,0,,3
103333865,-75.053312,39.9354711,0,0,,3
103333874,-75.053834,39.935727,0,0,,3
103333882,-75.0724087,39.9424136,0,0,,2
103333884,-75.072994,39.941797,0,0,,2
103333910,-75.091487,39.938301,0,0,,3
103333916,-75.0909491,39.9384692,0,0,,2
103333992,-75.0811863,39.9337752,0,0,,3
103333996,-75.0819315,39.9339077,0,0,,2
103334058,-75.0815343,39.934495,0,0,,3
103334088,-75.0273897,39.9812373,0,0,,3
103334092,-75.028026,39.981233,0,0,,2
103334093,-75.113834,39.931286,0,0,,3
103334104,-75.113093,39.930932,0,0,,3
103334113,-75.113754,39.929168,0,0,,3
103334115,-75.113793,39.929093,0,0,,2
103334146,-75.1159059,39.9267028,0,0,,3
103334279,-75.01472,39.93732,0,0,,2
103334281,-75.014045,39.937184,0,0,,2
103334306,-75.017381,39.984137,0,0,,3
103334312,-75.01555,39.985051,0,0,,3
103334436,-75.027499,39.917102,0,0,,3
103334458,-75.0929018,39.9403694,0,0,,2
103334477,-75.092268,39.939515,0,0,,3
103334494,-75.024692,39.964453,0,0,,2
103334505,-75.024363,39.964233,0,0,,2
103334564,-75.055914,39.928275,0,0,,3
103334599,-75.055601,39.928251,0,0,,3
103334710,-75.028223,39.982378,0,0,,2
103334750,-75.029899,39.97656,0,0,,3
103334770,-75.0561196,39.922619,0,0,,2
103334779,-75.055475,39.92296,0,0,,3
103334784,-75.0143,39.922716,0,0,,3
103334796,-75.013715,39.92141,0,0,,2
103334801,-75.023451,39.925739,0,0,,2
103334802,-75.089891,39.906377,0,0,,2
103334803,-75.089725,39.906123,0,0,,2
103334927,-75.048253,39.901447,0,0,,2
103334929,-75.0490724,39.9011491,0,0,,2
103335029,-75.022292,39.939577,0,0,,3
103335030,-75.0220388,39.9394466,0,0,,3
103335033,-75.021378,39.939256,0,0,,3
103335214,-75.116241,39.912625,0,0,,2
103335248,-75.116105,39.912929,0,0,,3
103335317,-75.1108543,39.9440388,0,0,,2
103335325,-75.1113682,39.9436583,0,0,,3
103335365,-75.073551,39.936241,0,0,,2
103335387,-75.069202,39.935105,0,0,,3
103335397,-75.0688903,39.9342906,0,0,,3
103335455,-75.052278,39.935795,0,0,,3
103335463,-75.0530867,39.9353518,0,0,,2
103335464,-75.053312,39.9351667,0,0,,2
103335465,-75.053985,39.934507,0,0,,2
103335466,-75.054506,39.934019,0,0,,2
103335467,-75.055054,39.933485,0,0,,2
103335469,-75.0937815,39.8994703,0,0,,3
103335495,-75.004615,39.953408,0,0,,2
103335496,-75.069652,39.958725,0,0,,2
103335498,-75.069917,39.958612,0,0,,2
103335504,-75.00586,39.95343,0,0,,2
103335505,-75.020318,39.902909,0,0,,2
103335506,-75.019573,39.903232,0,0,,2
103335741,-75.095661,39.939992,0,0,,3
103335813,-75.05096,39.961468,0,0,,3
103335829,-75.051478,39.962016,0,0,,3
103335972,-75.084258,39.92563,0,0,,3
103335980,-75.084073,39.924798,0,0,,2
103336051,-75.07059,39.945638,0,0,,2
103336054,-75.070106,39.945405,0,0,,2
103336063,-75.083233,39.933836,0,0,,3
103336077,-75.0858388,39.935569,0,0,,3
103336107,-75.1142468,39.9440299,0,0,,3
103336133,-75.1137694,39.9438818,0,0,,3
103336216,-75.0142933,39.9919208,0,0,,2
103336226,-75.0135034,39.992355,0,0,,2
103336240,-75.0125561,39.9927575,0,0,,2
103336254,-75.0111229,39.9933601,0,0,,2
103336270,-75.0098488,39.9939276,0,0,,2
103336276,-75.0089542,39.994326,0,0,,2
103336293,-75.0079732,39.994763,0,0,,2
103336320,-75.006767,39.995249,0,0,,2
103336336,-75.005334,39.995862,0,0,,2
103336353,-75.0887723,39.9199921,0,0,,3
103336360,-75.0042296,39.9963469,0,0,,2
103336527,-75.010729,39.940862,0,0,,2
103336529,-75.010421,39.940508,0,0,,3
103336711,-75.035284,39.91714,0,0,,2
103336718,-75.0347939,39.9169135,0,0,,2
103336731,-75.0168438,39.9904336,0,0,,2
103336736,-74.993044,39.931504,0,0,,2
103336764,-75.0157987,39.9892865,0,0,,2
103336782,-75.0149142,39.988318,0,0,,2
103336783,-75.051195,39.937826,0,0,,2
103336785,-75.0508389,39.9377392,0,0,,2
